album_id,copyright
2TpvJhw6RYTTn4eDrAb3eJ,(P) 2017 BIGHIT MUSIC / HYBE
6NmFmPX56pcLBOFMhIiKvF,© 2001 MCA Records Inc.
6NmFmPX56pcLBOFMhIiKvF,℗ 2001 Geffen Records
12zl1WmHPFCSyKYbL4vBZn,"© 2016 Dirty Hit, under exclusive licence to Polydor Records, a division of Universal Music Operations Limited"
12zl1WmHPFCSyKYbL4vBZn,"℗ 2016 Dirty Hit, under exclusive licence to Polydor Records, a division of Universal Music Operations Limited"
2w6Vy8qZLU4niyQAHyu0Ag,"© 1997 Vertigo/Capitol, a division of Universal Music GmbH"
2w6Vy8qZLU4niyQAHyu0Ag,"℗ 1997 Vertigo/Capitol, a division of Universal Music GmbH"
6uvBKDGlJAYLH5Vy6RQVsc,© 2016 Pink Floyd Music Ltd.
6uvBKDGlJAYLH5Vy6RQVsc,℗ 2016 Pink Floyd Music Ltd.
3jx5C8Z66FwdjNkqsSDBQh,"(P) 1991, 1993 Sony Music Entertainment/(P) 2011 Sony Music Entertainment"
0dZB8UHYsM7jKmm7ByzAVq,© 2006 The All Blacks B.V.
0dZB8UHYsM7jKmm7ByzAVq,℗ 2006 The All Blacks B.V.
79dL7FLiJFOO0EoehUHQBv,© 2015 Modular Recordings
79dL7FLiJFOO0EoehUHQBv,"℗ 2015 Modular Recordings, under exclusive license to Universal Music Australia Pty Limited"
7dtLYwLOdYQa2S8Vjeuxci,© 1995 Mercury Records Limited
7dtLYwLOdYQa2S8Vjeuxci,℗ 1995 This Record Company Ltd.
2qGpT0C22qkBM2KLziCMGC,"© 2016 KOPG Ltd, under exclusive licence to Virgin EMI Records, a division of Universal Music Operations Ltd"
2qGpT0C22qkBM2KLziCMGC,"℗ 2016 KOPG Ltd, under exclusive licence to Virgin EMI Records, a division of Universal Music Operations Ltd"
70lQYZtypdCALtFVlQAcvx,© 1969 Swan Song Inc.
70lQYZtypdCALtFVlQAcvx,"℗ 1969 Atlantic Recording Corp., a Warner Music Group company"
6c5gDwB7Xo58thk2vap4Ch,© 2017 TIME SpA under exclusive license to Warner Music Italia S.r.l.
6c5gDwB7Xo58thk2vap4Ch,℗ 2017 TIME SpA under exclusive license to Warner Music Italia S.r.l.
6lrm01OVZZVmarH2XLSAXZ,"© 2017 Atlantic Records UK, a Warner Music Group company"
6lrm01OVZZVmarH2XLSAXZ,"℗ 2017 Atlantic Records UK, a Warner Music Group company"
02drHFQa59AoJWU6DXSSjd,"(P) 2018 Epic Records, a division of Sony Music Entertainment"
0lMQ62U6h3LFyMArBaEdrB,"© 2017 Republic Records, a division of UMG Recordings, Inc."
0lMQ62U6h3LFyMArBaEdrB,"℗ 2017 Republic Records, a division of UMG Recordings, Inc."
6tCOXpiN1FvDBl0eT6WtG3,© 1992 Fiction Records Ltd.
6tCOXpiN1FvDBl0eT6WtG3,℗ 1992 Fiction Records Ltd.
2pJwtJl5mZdRj2jocjDFgB,"© 2018 Kygo AS, 2018 Kygo AS, under exclusive license to Universal Music GmbH / B1 Recordings GmbH /Sony Music Entertainment International Ltd /Ultra Records LLC"
2pJwtJl5mZdRj2jocjDFgB,"℗ 2018 Kygo AS, 2018 Kygo AS, under exclusive license to Universal Music GmbH / B1 Recordings GmbH /Sony Music Entertainment International Ltd /Ultra Records LLC"
2FTS6a6DLXMNp8flyA0HGO,(C) 2017 BIGHIT MUSIC / HYBE
2FTS6a6DLXMNp8flyA0HGO,(P) 2017 BIGHIT MUSIC / HYBE
2QLp07RO6anZHmtcKTEvSC,"(P) 1976, 2006 Epic Records, a division of Sony Music Entertainment"
5aCENfD0bq3iECT2Mvx0mV,(P) 2018 Disruptor Records/Columbia Records
3acnMNG6Um5zdLJgUOAKz8,"© 2011 Hollywood Records, Inc."
3acnMNG6Um5zdLJgUOAKz8,"℗ 2011 Hollywood Records, Inc."
0ylxpXE00fVxh6d60tevT8,"© 2005 Pussycat Dolls, LLC"
0ylxpXE00fVxh6d60tevT8,"℗ 2005 Pussycat Dolls, LLC"
7zuqkqhGkTH3PSdywhLgY4,"© 2017 Muggelig Records GmbH, under exclusive license to Vertigo/Capitol, a division of Universal Music GmbH"
7zuqkqhGkTH3PSdywhLgY4,"℗ 2017 Muggelig Records GmbH, under exclusive license to Vertigo/Capitol, a division of Universal Music GmbH"
2Pqkn9Dq2DFtdfkKAeqgMd,© 2015 Apple Corps Ltd
2Pqkn9Dq2DFtdfkKAeqgMd,℗ 2015 Calderstone Productions Limited (a division of Universal Music Group)
4s5AbPXAxSCC62EWb1ZTqU,"© 2017 Republic Records, a division of UMG Recordings, Inc."
4s5AbPXAxSCC62EWb1ZTqU,"℗ 2017 Republic Records, a Division of UMG Recordings, Inc."
1fXu5FuLGSpQdmG5SWJfXL,(P) 2007 Zomba Recording LLC
2pABD3sfXVajKVXw83WMvT,© 2017 Interscope Records
2pABD3sfXVajKVXw83WMvT,℗ 2017 Interscope Records
10jsW2NYd9blCrDITMh2zS,© 1971 EMI Catalog
10jsW2NYd9blCrDITMh2zS,"℗ 1988 Capitol Records, LLC"
51wp3EOOp2mBIjhZjR7W0i,© 2017 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company
51wp3EOOp2mBIjhZjR7W0i,℗ 2017 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company
4k2ygY7kW4n1eVtR2i0F0H,(P) 2017 bitbird under exclusive licence to Sony Music Entertainment UK Limited
7hwhuEQT4Fp5bzwLlYZtiz,"(P) 2017 RCA Records, a division of Sony Music Entertainment"
5OkSkzxPZuziL8waHmU8Zd,"© 2017 Island Records, a division of Universal Music Operations Limited"
5OkSkzxPZuziL8waHmU8Zd,"℗ 2017 Island Records, a division of Universal Music Operations Limited"
3syh4e0H2YnXmzGzP5Rd3G,"© 2017 Atlantic Records UK, a Warner Music Group company"
3syh4e0H2YnXmzGzP5Rd3G,"℗ 2017 Atlantic Records UK, a Warner Music Group company"
1SUC3BzNqa5Kna2bZAsAK8,2015 IAMSOUND Records released under exclusive license to Play It Again Sam
1SUC3BzNqa5Kna2bZAsAK8,2015 IAMSOUND Records released under exclusive license to Play It Again Sam
1EvvUDj0DKb0O3Dzxx4h4V,© 2016 Interscope Records (Top Dawg Entertainment)
1EvvUDj0DKb0O3Dzxx4h4V,℗ 2016 Interscope Records (Top Dawg Entertainment)
5eJnzLcFCVt0Wcepaj6GiW,(C) 2012 Bludgeon Riffola/Mailboat Records
5eJnzLcFCVt0Wcepaj6GiW,(P)2012 Bludgeon Riffola/Mailboat Records
3MTiK3nOSTZN4gcitxNhkG,"2018 Vidisco, RW Produtora & OGV, under exclusive licence to Kontor Records GmbH"
3MTiK3nOSTZN4gcitxNhkG,"2018 Vidisco, RW Produtora & OGV, under exclusive licence to Kontor Records GmbH"
2WT1pbYjLJciAR26yMebkH,© 2016 Pink Floyd Music Ltd.
2WT1pbYjLJciAR26yMebkH,"℗ 2016 Pink Floyd Music Ltd., marketed and distributed by Parlophone Records Ltd., a Warner Music Group Company"
2ei2X6ghPnw7YRwQtAH075,© 1995 Mercury Records Limited
2ei2X6ghPnw7YRwQtAH075,This Compilation ℗ 1972 This Record Company Ltd.
1oOtMDLY2ezuvrvodAxj8o,(P) 2017 Kemosabe Records
3TJz2UBNYJtlEly0sPeNrQ,© 2017 Universal Music Operations Limited
3TJz2UBNYJtlEly0sPeNrQ,A Capitol Records UK release; ℗ 2017 Universal Music Operations Limited
1yKTmOivL7YInhF7fnxF0C,© 2010 EMI Records Ltd
1yKTmOivL7YInhF7fnxF0C,℗ 2010 EMI Records Ltd
74qGFpCx9XpFaZUnqqdDtb,"© 2005, 2007 The All Blacks B.V."
74qGFpCx9XpFaZUnqqdDtb,"℗ 2005, 2006, 2007 The All Blacks B.V."
5DL2Z5x7UJsWH1HhE9j8nd,(P) 2017 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited
3PkdGRruLnJ9zCtANiDrpB,"© 1966 Atco Records, a division of Atlantic Recording Corp., a Warner Music Group Company"
3PkdGRruLnJ9zCtANiDrpB,"℗ 1966 Atco Records, a division of Atlantic Recording Corp., a Warner Music Group Company"
28xYvlMemVAzCBJdJVNqf9,2016 Rimas Entertainment LLC
28xYvlMemVAzCBJdJVNqf9,2016 Rimas Entertainment LLC
6H7mXPXFFDOpby7Xcke1vh,© 2013 Interscope Records
6H7mXPXFFDOpby7Xcke1vh,℗ 2013 Interscope Records
0jjXyisbi46vt02rbPhgxt,2016 Maspeth Music BV under exclusive license to [PIAS] Recordings Holland
0jjXyisbi46vt02rbPhgxt,2016 Maspeth Music BV under exclusive license to [PIAS] Recordings Holland
2sjjFDjZSCYD5eBCsi0fDW,"© 2018 Asylum Records UK, a division of Atlantic Records UK. A Warner Music Group company"
2sjjFDjZSCYD5eBCsi0fDW,"℗ 2018 Asylum Records UK, a division of Atlantic Records UK. A Warner Music Group company"
1wEnjjF0dtWufdTzWeQAm2,© 2011 The Island Def Jam Music Group
1wEnjjF0dtWufdTzWeQAm2,℗ 2011 The Island Def Jam Music Group
4ZO5TBr0Wygzp3dcF1xDJB,"© 2016 Def Jam Recordings, a division of UMG Recordings, Inc."
4ZO5TBr0Wygzp3dcF1xDJB,"℗ 2016 Def Jam Recordings, a division of UMG Recordings, Inc."
6Xz8eKy8TeAyzwGr8QSOAS,2014 Top Dawg Entertainment
6Xz8eKy8TeAyzwGr8QSOAS,2014 Top Dawg Entertainment
03r2opEvFi1PEs2SrkWMKV,"2009 Parlophone Records Ltd, a Warner Music Group Company"
03r2opEvFi1PEs2SrkWMKV,"2009 Parlophone Records Ltd, a Warner Music Group Company"
2widuo17g5CEC66IbzveRu,© 1976 Elektra Records.
2widuo17g5CEC66IbzveRu,"℗ 1976 Elektra Records. Marketed by Warner Strategic Marketing, a Warner Music Group Company."
7fIqsFfeYEEP9RO25KHj8P,"(P) 2015, 2016, 2017 Sony Music Entertainment US Latin LLC"
4PJtsH62RuojHmS3VCAHXx,2017 Mad Decent under exclusive license to Because Music LC33186
4PJtsH62RuojHmS3VCAHXx,2017 Mad Decent under exclusive license to Because Music LC33186
6aGfK3YpRxZ1rJfaNRckLH,"(P) 1980 Epic Records, a division of Sony Music Entertainment"
5DyOxuvdSmTSNAmkfcsBsj,(P) 1974 Sony Music Entertainment
1TnP5HDR6fxVZBIGZq6DgO,© 2016 Universal Music Latino
1TnP5HDR6fxVZBIGZq6DgO,℗ 2016 Universal Music Latino
1Cm6wsvnTlOXrfI9PkD8i4,© 2013 Mosley Music/Interscope Records
1Cm6wsvnTlOXrfI9PkD8i4,℗ 2013 Mosley Music/Interscope Records
6bUxh58rYTL67FS8dyTKMN,"(P) 2016 Wati-B under exclusive license to Sony Music Entertainment; 2016, 2017 Sony Music Entertainment US Latin LLC; 2016, 2017 Ace Entertainment S.ar.l."
4F87p1aiFwHeU4uu65MaPV,"© 2018 Def Jam Recordings, a division of UMG Recordings, Inc."
4F87p1aiFwHeU4uu65MaPV,"℗ 2018 Def Jam Recordings, a division of UMG Recordings, Inc."
4I5zzKYd2SKDgZ9DRf5LVk,© 2017 Jones/Tintoretto Entertainment Company LLC
4I5zzKYd2SKDgZ9DRf5LVk,"℗ 1977, 2017 Jones/Tintoretto Entertainment Company LLC under exclusive license to Parlophone Records Ltd, a Warner Music Group Company"
76290XdXVF9rPzGdNRWdCh,"(P) 2017 Top Dawg Entertainment, under exclusive license to RCA Records"
4vxsbe3pI3wWALh9airbPq,"© 2017 Universal Music Spain, S.L.U."
4vxsbe3pI3wWALh9airbPq,"℗ 2017 Universal Music Spain, S.L.U."
5sHvTCk793vr9EkSKcD7IT,© 2005 Virgin Records
5sHvTCk793vr9EkSKcD7IT,℗ 2005 Virgin Records
3oylWMc9TTC6Nx4I6U3axc,© 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States.
3oylWMc9TTC6Nx4I6U3axc,℗ 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States.
38alWeQVP9UUAGJvLptys9,(P) 1997 BMG Entertainment International UK & Ireland Ltd
2AvupjUeMnSffKEV05x222,2017 Quality Control Music Exclusively Distributed by 300 Entertainment
2AvupjUeMnSffKEV05x222,2017 Quality Control Music Exclusively Distributed by 300 Entertainment
0S19ks6TFDHZKEYWFvrRm0,(C) 2017 Pina Records Dist. By Sony Music Entertainment U.S. Latin LLC
5wCuMMmsjXNZ9yU91sEjf7,"© 2018 Rich Forever Music, LLC and 300 Entertainment"
5wCuMMmsjXNZ9yU91sEjf7,"℗ 2018 Rich Forever Music, LLC and 300 Entertainment"
24V2ghp7XhGZzWKjthHq4v,© 2002 ABKCO Music & Records Inc.
24V2ghp7XhGZzWKjthHq4v,℗ 2002 ABKCO Music & Records Inc.
22x1g0NEicPMxuEOXlGUw5,"(P) 2017 Ministry of Sound Recordings Limited / B1 Recordings GmbH, a Sony Music Entertainment Company"
3A4zAmE5c4dUAAqEJz6hCH,© 1991 Metallica
3A4zAmE5c4dUAAqEJz6hCH,℗ 1991 Metallica
0vRcQquqBlFvnezWldWfmt,"© 2018 Musical Freedom Label Ltd, under exclusive license to PM:AM Recordings/Universal Music, a division of Universal International Music B.V."
0vRcQquqBlFvnezWldWfmt,"℗ 2018 Musical Freedom Label Ltd, under exclusive license to PM:AM Recordings/Universal Music, a division of Universal International Music B.V."
7dsWupQRlFuhG8FGiQAUjC,"Originally released 1967. All rights reserved by Columbia Records, a division of Sony Music Entertainment"
1hxraaWEf3wFnJxADf8Dge,2013 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States.
1hxraaWEf3wFnJxADf8Dge,2013 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States.
1c79SozES9Eb3Lzf9KVaIa,(P) 2018 B1 Recordings GmbH under exclusive license from Lithuania HQ
3PdtIrHMhNPNGV2NQAlTuU,© 2004 Shady Records/Aftermath Records/Interscope Records
3PdtIrHMhNPNGV2NQAlTuU,℗ 2004 Shady Records/Aftermath Records/Interscope Records
6czdbbMtGbAkZ6ud2OMTcg,"© 2013 Universal Republic Records, a division of UMG Recordings, Inc."
6czdbbMtGbAkZ6ud2OMTcg,"℗ 2013 Universal Republic Records, a division of UMG Recordings, Inc."
4o8ZyBzwPxPVc2bqNG5Xfe,(P) 2013 Sony Music Entertainment US Latin LLC
35Ea7OWXZPZB1vAPiaEGOM,"(P) 2003 , 2002 Zomba Recording LLC"
73TNMu44lT0m1h1Nn6Bfiq,© 2013 Def Jam Recordings (ARTium Records)
73TNMu44lT0m1h1Nn6Bfiq,℗ 2013 Def Jam Recordings (ARTium Records)
1EWpZzB4gOjw0vqsxU8fgl,© 2017 Universal Music New Zealand Limited
1EWpZzB4gOjw0vqsxU8fgl,℗ 2017 Universal Music New Zealand Limited
78xp7oeDSnHRSMVdvzsNHp,"© 2018 Universal Studios and Republic Records, a division of UMG Recordings, Inc."
78xp7oeDSnHRSMVdvzsNHp,"This Compilation ℗ 2018 Universal Studios and Republic Records, a division of UMG Recordings, Inc."
6fBzYwBKjuO4hmhcGuklJM,© 1999 Edgar Rice Burroughs Inc And Disney
6fBzYwBKjuO4hmhcGuklJM,This Compilation ℗ 1999 Edgar Rice Burroughs Inc And Walt Disney Records
3pczowjToa5SYsI6Th4KO8,(P) 2017 Relentless Records under exclusive licence to Sony Music Entertainment UK Limited
6WaIQHxEHtZL0RZ62AuY0g,© 2016 Pink Floyd Music Ltd.
6WaIQHxEHtZL0RZ62AuY0g,"℗ 2016 Pink Floyd Music Ltd., marketed and distributed by Parlophone Records Ltd., a Warner Music Group Company"
2MqP4akeOQpLkq7jpQqlHT,"(P) 2008, 2009 RCA/JIVE Label Group, a unit of Sony Music Entertainment"
5NL0MCTSbQtO13G62ofWAf,© 1991 Geffen Records
5NL0MCTSbQtO13G62ofWAf,℗ 1991 Geffen Records
5EEkfRgfYHiFu0lGur6Z6M,2018
5EEkfRgfYHiFu0lGur6Z6M,2018
7ipPGzgSu86WmYyNyx2Kry,(P) 2018 Disruptor Records/Columbia Records
4urwuJbStO1K5ph63U7AZv,"© 2017 DJ Snake Music, under exclusive license to UMG Recordings Inc"
4urwuJbStO1K5ph63U7AZv,"A Geffen Records Release; ℗ 2017 DJ Snake Music, under exclusive license to UMG Recordings Inc"
60S1WVKnxsYjVrSl5jj5rw,"(P) 2015, 2016 Columbia Records, a Division of Sony Music Entertainment"
0KcRX7YkMZ4mwOkEiCb9zw,© 2008 4u2asky Entertainment Inc t/a DSP Entertainment
0KcRX7YkMZ4mwOkEiCb9zw,℗ 2008 4u2asky Entertainment Inc t/a DSP Entertainment
2ucmNNr2Y9ZI7fP4oAMdIj,"2016 Spiff TV, LLC / Real Hasta La Muerte, Inc. | Cinq Recordings"
2ucmNNr2Y9ZI7fP4oAMdIj,"2016 Spiff TV, LLC / Real Hasta La Muerte, Inc. | Cinq Recordings"
482njCey5m8quxX6ymvlIP,(P) 2002 BMG Entertainment
33TJ52PuwenGmysJrwMGCe,2017 Lil Peep / AUTNMY
33TJ52PuwenGmysJrwMGCe,2017 Lil Peep / AUTNMY
5Eevxp2BCbWq25ZdiXRwYd,© 2017 Warner Records Inc.
5Eevxp2BCbWq25ZdiXRwYd,℗ 2017 Warner Records Inc.
1h1hnfRyc45IIDnxUCaGIf,"(P) 2018 Ace Entertainment S.ar.l., under exclusive license to Sony Music Entertainment US Latin LLC"
1VAc77UvK5wj8ZSWCo3V2b,"(P) 2017 RCA Records, a division of Sony Music Entertainment"
6DnYi9YHPivhtwdbwajvsF,"© 2017 UMG Recordings, Inc."
6DnYi9YHPivhtwdbwajvsF,"Capitol Latin; ℗ 2017 UMG Recordings, Inc."
1q1ayQAYMOacFE2fkXbkv2,(P) 2017 MER under exclusive license to Sony Music Entertainment Sweden AB
2ekHnPrPK0Fqxt0mSGDbZs,© 2016 Republic Records a division of UMG Recordings Inc & Lava Music LLC
2ekHnPrPK0Fqxt0mSGDbZs,℗ 2016 Republic Records a division of UMG Recordings Inc & Lava Music LLC
54VmokqtItjmIaX8yDCse3,"© 2018 El Cartel Records, Exclusive License To UMLE"
54VmokqtItjmIaX8yDCse3,"℗ 2018 El Cartel Records, Exclusive License To UMLE"
4MyNxudSugDwmImYJgQeXm,© 2017 Warner Records Inc.
4MyNxudSugDwmImYJgQeXm,℗ 2017 Warner Records Inc.
7AJkEWeueH85sZh9WENimc,"© 2014 Parlophone Records Limited, a Warner Music Group Company."
7AJkEWeueH85sZh9WENimc,"℗ 2014 Parlophone Records Limited, a Warner Music Group Company."
5l5gR4rh26QI3fijGFTDrp,"(P) 2017 RCA Records, a division of Sony Music Entertainment"
0bWYlK9rRmIB68icHx9PNR,© 2016 Polydor Ltd. (UK)
0bWYlK9rRmIB68icHx9PNR,℗ 2016 Polydor Ltd. (UK)
5p0UaZsYWMn4L1dSpc6AhN,"(P) 2018 Zelig Music, LLC"
3pLdWdkj83EYfDN6H2N8MR,© 2018 Aftermath Records
3pLdWdkj83EYfDN6H2N8MR,Top Dawg Ent./Aftermath/Interscope Records; ℗ 2018 Aftermath Records
7pyHLzYSyH7A4VW3tOFxNk,"© 2017 El Cartel Records, Exclusive License To UMLE"
7pyHLzYSyH7A4VW3tOFxNk,"℗ 2017 El Cartel Records, Exclusive License To UMLE"
2viWIVEItaDlFH2RXWKwS7,"© 2018 Grade A Productions, LLC, distributed by Interscope Records"
2viWIVEItaDlFH2RXWKwS7,"℗ 2018 Grade A Productions, LLC, distributed by Interscope Records"
5ft7sZSwpiUfIarQksucxm,2014 Kontor Records GmbH
5ft7sZSwpiUfIarQksucxm,2014 Kontor Records GmbH
0YZLXTaHLcgl5UdtKDiUXD,© 2018 Universal Music Australia Pty Ltd.
0YZLXTaHLcgl5UdtKDiUXD,An Island Records Australia release; ℗ 2018 Universal Music Australia Pty Ltd.
3Eh8juJMtjYOS4ryAtMDFJ,"(P) 2017 Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment"
7MejfRSNnrpcLZIxkeZDqR,"(P) 1976, 2001 Epic Records, a division of Sony Music Entertainment"
0YOVfyE9xg8noB5rDNLtm4,© 2016 Republic Records a division of UMG Recordings Inc & Lava Music LLC
0YOVfyE9xg8noB5rDNLtm4,℗ 2016 Republic Records a division of UMG Recordings Inc & Lava Music LLC
287ZdmXv5M5YH5xxdGLhbY,(C) 2017 Hear This Music
14IYDXybb1XKu51QHDryak,1984 Bruce Springsteen
2D0Hi3Jj6RFnpWDcSa0Otu,"© 2018 One Mode Productions Limited, under exclusive licence to Universal Music Operations Limited"
2D0Hi3Jj6RFnpWDcSa0Otu,"A Capitol Records UK release; ℗ 2018 One Mode Productions Limited, under exclusive licence to Universal Music Operations Limited"
6t5D6LEgHxqUVOxJItkzfb,© 2017 Warner Records Inc.
6t5D6LEgHxqUVOxJItkzfb,℗ 2017 Warner Records Inc.
5fkAvx2E00HYs3bQAmRIBy,© 2014 Universal Music AB
5fkAvx2E00HYs3bQAmRIBy,℗ 2014 Universal Music AB
4YV0amQ85n4nCeSYyqW6Rz,© 2016 Machete Music
4YV0amQ85n4nCeSYyqW6Rz,℗ 2016 Machete Music
5T3lOA9vvpIHA8dBMFly7V,© 2010 Universal Records a division of UMG Recordings Inc.
5T3lOA9vvpIHA8dBMFly7V,℗ 2010 Universal Records a division of UMG Recordings Inc.
52kvZcbEDm0v2kWZQXjuuA,"© 2017 Asylum Records UK, a division of Atlantic Records UK, a Warner Music Group company."
52kvZcbEDm0v2kWZQXjuuA,"℗ 2017 Asylum Records UK, a division of Atlantic Records UK, a Warner Music Group company."
70WadO9CAH4rOI1rEbTS0a,2017 Warner Music Mexico S.A de C.V.
70WadO9CAH4rOI1rEbTS0a,2017 Warner Music Mexico S.A de C.V.
1bt6q2SruMsBtcerNVtpZB,© 2004 Warner Records Inc.
1bt6q2SruMsBtcerNVtpZB,℗ 2004 Warner Records Inc.
2dIGnmEIy1WZIcZCFSj6i8,"© 2010 Parlophone Records Ltd, a Warner Music Group Company"
2dIGnmEIy1WZIcZCFSj6i8,"℗ 2010 Parlophone Records Ltd, a Warner Music Group Company"
36k5aXpxffjVGcNce12GLZ,"© 2014 Rubyworks Limited, under assignment to Island Records, a division of Universal Music Operations Limited"
36k5aXpxffjVGcNce12GLZ,"℗ 2014 Rubyworks Limited, under assignment to Island Records, a division of Universal Music Operations Limited"
6sAVf5XQzZte21OP2rd3nU,© 1987 DEP International
6sAVf5XQzZte21OP2rd3nU,This Compilation ℗ 1987 Virgin Records Limited
7oqXnxR9Xg9Okhs17hL9aS,© 1992 Interscope Records
7oqXnxR9Xg9Okhs17hL9aS,℗ 1992 Interscope Records
5Ap3F8CxjjsQKZGASDcHNA,© 1995 Maverick Recording Company. All Rights Reserved
5Ap3F8CxjjsQKZGASDcHNA,"℗ 1995 Maverick Recording Company. Marketed by Rhino Entertainment Company, a Warner Music Group Company. All Rights Reserved."
0uWfo5h3Sft3dwmOUcthaI,"© 2017 UMG Recordings, Inc."
0uWfo5h3Sft3dwmOUcthaI,"An Interscope Records Release; ℗ 2017 UMG Recordings, Inc."
3ZMbdHPyw01HOFVsBAMDch,"2017 Codiscos, S.A.S. bajo licencia exclusiva a Warner Music México, S.A. de C.V."
3ZMbdHPyw01HOFVsBAMDch,"2017 Codiscos, S.A.S. bajo licencia exclusiva a Warner Music México, S.A. de C.V."
1F4fjB7jFQKKvQzXVvU4f4,(P) 2015 Sony Music Entertainment US Latin LLC
4rJgzzfFHAVFhCSt2P4I3j,© 2016 AWGE/Interscope Records
4rJgzzfFHAVFhCSt2P4I3j,℗ 2016 AWGE/Interscope Records
7yf9ZJyHRbp8sHtpDKfPpt,"© 2018 Quality Control Music, LLC and UMG Recordings, Inc."
7yf9ZJyHRbp8sHtpDKfPpt,"Quality Control Music/Motown Records/Capitol Records; ℗ 2018 Quality Control Music, LLC and UMG Recordings, Inc."
3xmKWmqJFoXS22tePO3mgd,(P) 2000 Sony Music Entertainment Inc.
5eLVoIPq7P3Bu29lVgD4x0,© 2015 Commission Records / David Burd Music
5eLVoIPq7P3Bu29lVgD4x0,℗ 2015 Commission Records / David Burd Music
1VV6w4DPTF7RFjADZxueAz,© 2006 A&M Records
1VV6w4DPTF7RFjADZxueAz,℗ 2006 A&M Records
1mSECpFqHRW6leG4idqTE1,© 1994 Warner Records Inc.
1mSECpFqHRW6leG4idqTE1,℗ 1994 Warner Records Inc.
7374v7XXtJI4rmWuitInXW,"(P) 2016 B1 Recordings GmbH, a Sony Music Entertainment company under exclusive license from KANARY INC"
54vbD17F1t5q3yHkj1cX37,2011 Bliss Corporation
54vbD17F1t5q3yHkj1cX37,2011 Bliss Corporation
4dVUvKA6YlFJvIKInOBDcu,"2017 Artist Partner Group, Inc. for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company."
4dVUvKA6YlFJvIKInOBDcu,"2017 Artist Partner Group, Inc. for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company."
