index	track	track_id	artist	artist_id	album	album_id	release_date	duration	explicit	danceability	energy	key	loudness	mode	speechiness	instrumentalness	liveness	valence	tempo	time_signature	playcount	yt_views	genres
2686	All The Way Up (Remix)	2AYTGaclgKXACh13nJRVcV	Fat Joe	3ScY9CQxNLQei8Umvpx5g6	All The Way Up (Remix) (feat. French Montana & Infared) - Single	130MGfLj8lB4zyGiCQuhFH	2016-05-27	04:45	True	0.564	0.717	10	-6.403	0	0.397	0.0	0.493	0.423	117.489	5	142445002	8119458	hip hop
2687	What's Luv? (feat. Ja-Rule & Ashanti)	2mKouqwAIdQnMP43zxR89r	Fat Joe	3ScY9CQxNLQei8Umvpx5g6	Jealous Ones Still Envy (J.O.S.E)	6vMgb2mih3pPiWUxF8VEdI	2001-12-04	04:27	True	0.835	0.707	8	-5.074	1	0.0598	2.19e-05	0.108	0.919	93.955	4	235642906	154354380	hip hop,r&b
2688	Kamikaze	2gsNpSn7VvvJuSrIDfRoYy	Eminem	7dGJo4pcD2V6oG8kP0tJRR	Kamikaze	3HNnxK7NgLXbDoxRZxNWiR	2018-08-31	03:36	True	0.78	0.808	2	-5.175	1	0.484	0.0	0.329	0.642	79.982	4	165550146	37917189	hip hop
2689	Headlights	222dTwr5XeEgAzEtsrQA0R	Eminem	7dGJo4pcD2V6oG8kP0tJRR	The Marshall Mathers LP2 (Deluxe)	6DN7GcZF1HywzrkGN6Eeqk	2013-11-05	05:43	True	0.688	0.782	11	-3.683	1	0.158	0.0	0.803	0.453	146.324	4	124620285	132188696	conscious hip hop,indie pop
2690	More Than Friends	53SnCRcGrB2UCqNGyYZhJD	James Hype	43BxCL6t4c73BQnIJtry5v	More Than Friends	6A764hvsFQK48oNsYo7q9M	2017-09-22	02:21	False	0.81	0.885	5	-4.583	0	0.108	0.0	0.268	0.447	122.985	4	132419017	50920731	dance
2691	TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix	51w9Jbat1pLeWINGCpnQUR	Tory Lanez	2jku7tDXc6XoB6MO2hFuqg	TAlk tO Me (with Rich The Kid feat. Lil Wayne) [Remix]	5gj88AvRakDbbIUtC7cDzZ	2018-11-27	04:9	True	0.698	0.66	0	-7.883	1	0.052	0.0	0.0622	0.451	159.949	4	151781457	57244106	
2692	Fuego	30pVSKdzBpZ9Np4Y2bJbFM	Alok	0NGAZxHanS9e0iNHpR8f2W	Fuego	4UzyEKZKmEIKT1KkWO3Crp	2017-02-27	03:9	False	0.72	0.643	9	-7.691	1	0.0369	0.812	0.112	0.325	122.012	4	139281512	122288613	
2693	Move Your Feet	4DX82Vc8qAH4jJPvKxvwg6	Junior Senior	7xNPROyVfkH4mcIxxCxySm	D-D-Don't Don't Stop the Beat	1NwNUaRL9JFy6Ha2uWaKu7	2002-04-03	03:2	False	0.747	0.904	9	-2.623	1	0.0803	0.106	0.203	0.846	118.877	4	161044099	63675525	
2694	Tipsy - Club Mix	6fqqAsCYfDOtXAD8Ydo06K	J-Kwon	1Zz5UxfKSSqc6hpa3xJPCw	Tipsy	75g3L3m32TIGTugnpNeJDt	2001-01-01	04:7	True	0.925	0.741	9	-5.827	0	0.315	0.0	0.044	0.654	93.04	4	161027895	964219	
2695	Banquet	172u95XX2JxIfBZi1v0vKN	Bloc Party	3MM8mtgFzaEJsqbjZBSsHJ	Silent Alarm	6SsIdN05HQg2GwYLfXuzLB	2005-02-02	03:21	False	0.576	0.935	10	-4.911	0	0.051	0.017	0.0828	0.875	150.227	4	153822766	36715487	dance-punk
2696	Chamber Of Reflection	1MJ5f5EYBC92ADD6xcz7nb	Mac DeMarco	3Sz7ZnJQBIHsXLUSo0OQtM	Salad Days	1l9d1Zj9Iv2eOcdObVhdMy	2014-04-01	03:52	False	0.537	0.558	11	-8.678	1	0.0929	0.91	0.102	0.505	131.037	4	237660987	36531512	soft rock,psychedelic pop,lo-fi
2697	Everybody Hates Me	6ufrOaf4v6Qady6GiIpQ0s	The Chainsmokers	69GGBxA162lTqCwzJG5jLp	Sick Boy	6ZvDJs17O3woQirttKRYCG	2018-12-14	03:43	False	0.475	0.752	11	-6.596	0	0.0467	0.0	0.406	0.515	154.957	4	129062060	49341729	
2698	Legendary	2bDENJyfbxj0neGiXUFvIX	Welshly Arms	1xKrH6GSh9CJh8nYwbqW7B	No Place Is Home	4UXg0K9s6iGFntzsrYDdWF	2018-05-25	03:52	False	0.537	0.656	11	-5.863	0	0.0411	2.54e-06	0.112	0.45	141.873	4	161228196	29812588	alternative rock
2699	Hate Bein' Sober	2oHM9KAdFdFvDCaE4V6RST	Chief Keef	15iVAtD3s3FsQR4w1v6M0P	Finally Rich	2B4y3j02ho6XNF8BEzx3JF	2012-01-01	04:40	True	0.82	0.47	8	-7.181	1	0.0458	0.0	0.141	0.313	132.003	4	167032909	8520027	hip hop,drill
2700	Come Through and Chill (feat. J. Cole & Salaam Remi)	1m8WpLYXEiNVZchsWEcCSy	Miguel	360IAlyVv4PCEVjgyMZrxK	War & Leisure	05LEST8E8mkEIl2LRfUkcI	2017-12-01	05:22	True	0.461	0.653	6	-8.617	1	0.327	0.0	0.197	0.588	81.628	1	174434531	52914101	
2701	Saturday Sun	2RiBogNRfulkNf7fVbPOrJ	Vance Joy	10exVja0key0uqUkk6LJRT	Nation of Two	5f6Eu9QtujgGggq5qbbycV	2018-02-23	03:35	False	0.637	0.864	8	-4.381	1	0.0468	0.0	0.222	0.706	99.995	4	199399986	7573286	
2702	Love Me Less (feat. Quinn XCII)	2tOOcDDYkh0PSjr6GwPEAJ	MAX	1bqxdqvUtPWZri43cKHac8	Love Me Less (feat. Quinn XCII)	0BHgyJ3dblyBOmxV8pRmGg	2019-04-05	02:58	False	0.732	0.856	11	-2.2	0	0.0929	0.0	0.323	0.771	145.034	4	210351115	15587060	pop
2703	On The Road (feat. Meek Mill & Lil Baby)	12Fkyg9lpmaz2zmKOfw2Y2	Post Malone	246dkjvS1zLTtiykXe5h60	Hollywood's Bleeding	4g1ZRSobMefqF6nelkgibi	2019-09-06	03:38	True	0.442	0.737	7	-5.046	1	0.109	0.0	0.102	0.21	112.93	5	218264785	23859024	hip hop,pop
2704	Come A Little Closer	7zjupUeHyd2j2FKlmSiZlj	Cage The Elephant	26T3LtbuGT1Fu9m0eRq5X3	Melophobia	0H6DSMuGSRC25Ka7PE4O4q	2013-10-04	03:49	False	0.454	0.79	6	-1.774	0	0.032	0.0	0.175	0.324	147.937	4	194881758	47693859	alternative rock,indie rock,psychedelic rock
2705	Close To Me	4xiyq1iRdsxuU1BPUJ490Z	The Cure	7bu3H8JO7d0UbMoVzbo70s	The Head On The Door (Remastered)	1keBgl5vblFhSc3nMZxPXG	1985-08-26	03:23	False	0.724	0.523	11	-11.139	1	0.116	0.703	0.0811	0.965	185.075	4	189071531	31990063	folk-pop
2706	Just Like Heaven	4NnWuGQujzWUEg0uZokO5M	The Cure	7bu3H8JO7d0UbMoVzbo70s	Kiss Me, Kiss Me, Kiss Me	6qRV8jXFV1fZG0TizFOuTE	1987-01-01	03:32	False	0.437	0.94	9	-6.946	1	0.0426	0.000573	0.222	0.48	151.417	4	247049446	84798837	gothic rock,post-punk,new wave
2707	Boys Don't Cry	1QFh8OH1e78dGd3VyJZCAC	The Cure	7bu3H8JO7d0UbMoVzbo70s	Three Imaginary Boys	0jYmAPQezr1aG75KerJCdG	1979-05-11	02:36	False	0.462	0.836	11	-5.766	0	0.0621	0.0	0.18	0.671	168.766	4	312480708	90282519	post-punk,new wave,jangle pop
2708	Leave The Night On	3wx2kQWPn9p5UppQbNhPAk	Sam Hunt	2kucQ9jQwuD8jWdtR9Ef38	Montevallo	0V7c0hnrLUFJyHNtjiAT2E	2014-10-27	03:12	False	0.514	0.951	9	-3.813	1	0.0603	0.0	0.349	0.838	171.96	4	197981682	84432048	country
2709	Body Like A Back Road	7mldq42yDuxiUNn08nvzHO	Sam Hunt	2kucQ9jQwuD8jWdtR9Ef38	Body Like A Back Road	2N7kidh1wA9EoLdf16QWrz	2017-02-01	02:45	False	0.732	0.458	5	-7.225	1	0.0311	0.0	0.136	0.661	98.938	4	645821390	271300116	country pop
2710	House Party	1TwLKNsCnhi1HxbIi4bAW0	Sam Hunt	2kucQ9jQwuD8jWdtR9Ef38	Montevallo	0V7c0hnrLUFJyHNtjiAT2E	2014-10-27	03:10	False	0.747	0.861	8	-5.251	1	0.0514	0.0	0.026	0.859	103.966	4	302177397	32115828	country,country pop,pop rock
2711	Break Up In A Small Town	7aftSOGSOpSoIlVAQVBb71	Sam Hunt	2kucQ9jQwuD8jWdtR9Ef38	Montevallo	0V7c0hnrLUFJyHNtjiAT2E	2014-10-27	03:50	False	0.579	0.776	8	-5.365	1	0.173	0.0	0.239	0.434	136.044	4	234470664	171002698	country,r&b
2712	Take Your Time	6DEaND0SHv3sC11xobZLiy	Sam Hunt	2kucQ9jQwuD8jWdtR9Ef38	Montevallo	0V7c0hnrLUFJyHNtjiAT2E	2014-10-27	04:4	False	0.558	0.719	11	-5.603	1	0.0419	0.0	0.212	0.483	158.031	4	243562632	228518256	country,r&b
2713	Make You Miss Me	0xwPzLmBAYro8BUz7MrtAo	Sam Hunt	2kucQ9jQwuD8jWdtR9Ef38	Montevallo	0V7c0hnrLUFJyHNtjiAT2E	2014-10-27	03:46	False	0.614	0.472	7	-6.626	1	0.0297	0.0	0.111	0.168	146.005	4	214322131	39208329	country
2714	Singles You Up	4LiMQ6G9n84rDUBs9wtwz6	Jordan Davis	77kULmXAQ6vWer7IIHdGzI	Home State	3CXa4AY5Rt4kymz1vW90WR	2018-03-23	03:3	False	0.491	0.907	7	-3.594	1	0.0481	0.0	0.242	0.631	199.943	4	226858127	48644956	country-pop
2715	All On Me	2mfahQ0EaaZWq4cFNg6A1o	Devin Dawson	2ySHS7UojGu20XfUPaBlyu	Dark Horse	0veZCRGPKNnX0ufHxiUnTM	2018-01-19	03:45	False	0.634	0.668	5	-5.488	1	0.0291	0.0	0.216	0.635	80.989	4	157407793	27534585	country
2716	My Girl	3izNaTiYdotdPL0Bs76JqO	Dylan Scott	78YqeIji3mgAS2K1Maca6x	Dylan Scott (Deluxe Edition)	2zSuxzKE7PIi9LhCk3uL6o	2017-08-04	03:18	False	0.652	0.719	1	-7.251	1	0.033	0.0	0.108	0.24	94.969	4	153823195	129376002	country
2717	Eyes On You	5AnSllIrgGsCZzZJkVnApx	Chase Rice	6pBNfggcZZDCmb0p92OnGn	Lambs & Lions	32XQ51OITWIlkwB0esqbwd	2017-11-17	03:2	False	0.606	0.652	9	-6.982	1	0.0281	0.0	0.201	0.476	97.155	4	240789642	37482347	country
2718	Bottoms Up	7nDoBWDvf02SyD8kEQuuPO	Brantley Gilbert	5q8HGNo0BjLWaTAhRtbwxa	Just As I Am	2TRJMLAU1nVzGA7Zpvkl7L	2014-01-01	03:41	False	0.474	0.857	7	-5.734	1	0.0435	0.0	0.133	0.545	170.006	4	174783004	250837309	country rock
2719	223's (feat. 9lokknine)	29ZXwWOOLz9t5fa3eT3i7T	YNW Melly	1cNDP5yjU5vjeR8qMf4grg	Melly vs. Melvin	5xq6RMHNIBA73qld03dR6V	2019-11-22	02:57	True	0.932	0.547	0	-7.787	0	0.333	0.0	0.0924	0.695	94.998	4	353541174	78522174	
2720	Thotiana	3oh6SCCeLuXhFpEyepla6G	Blueface	3Fl1V19tmjt57oBdxXKAjJ	Famous Cryp	2gZmrByp6yiyePHi3dzZ1d	2018-12-18	02:9	True	0.906	0.382	10	-12.89	0	0.269	0.0	0.113	0.391	104.025	4	324593705	231056193	west coast hip hop
2721	Walk	21kOVEG3bDCVphKhXL8XmQ	Comethazine	1iJdyDcY98X3GMnUesl7tf	Bawskee	2lxOYynQ4xHvUZzFVbc1iO	2018-08-24	01:36	True	0.831	0.795	1	-6.186	1	0.264	0.0	0.291	0.744	160.063	4	189680175	63832714	
2722	Water	7EoSDrwBPUBeBEORrpvgko	Ugly God	3Fdm9TFJQCLmC3AWMuGExi	The Booty Tape	0v4EQZn8clJmIKltNv5h0Y	2017-08-04	02:19	True	0.816	0.245	0	-15.617	0	0.414	0.000813	0.127	0.187	140.04	4	162559053	46797435	dirty rap,trap
2723	Rubbin off the Paint	6V4KHt9xu4TPEnDFoBeacT	YBN Nahmir	3gGUMEwIX6XodWsYEvKSal	YBN: The Mixtape	6l4itLa2SkBAVBASZ2WKFv	2018-09-07	02:40	True	0.734	0.751	1	-7.26	1	0.285	0.0	0.183	0.56	161.997	4	262871425	201622736	
2724	Bounce Out With That	5gQcxYXqnofyocKgEbGYKt	YBN Nahmir	3gGUMEwIX6XodWsYEvKSal	YBN: The Mixtape	6l4itLa2SkBAVBASZ2WKFv	2018-09-07	01:39	True	0.864	0.664	8	-7.315	1	0.104	0.0	0.0863	0.381	94.932	4	296743306	161958001	
2725	Gassed Up	6JjEVlMkfHWMeYavkEYzNO	Nebu Kiniza	5lCY3tqdQxbeg5igSlObaT	Gassed Up	6YCcGxz3l1shgr3F7XbNee	2016-08-26	03:14	True	0.798	0.568	5	-9.072	0	0.135	0.0	0.0586	0.45	148.88	3	279351978	22092214	
2726	The Race	3wGXyJGsCf1myH5MooQIqE	Tay-K	2ODbg2404zUzTi02qIPEjB	#SantanaWorld (+)	1S7KWH0szrqutOvzsqxiBv	2017-12-14	02:20	True	0.766	0.606	9	-6.064	1	0.456	0.0	0.166	0.352	160.223	4	280386007	226470776	gangsta rap,trap
2727	JAPAN	5PTG6rrL6EPFD9E2QMI2pl	Famous Dex	0WOxhx4hikIsyF3CRPLC8W	Dex Meets Dexter	5wCuMMmsjXNZ9yU91sEjf7	2018-04-06	02:22	True	0.733	0.678	6	-7.771	1	0.438	0.0	0.344	0.841	175.985	4	399547590	129541311	hip hop,trap
2728	Worth It	0PQoUlzP7ILdcrzpajHXc0	YK Osiris	7meyrw7Or5DwteYxDJrkCM	The Golden Child	52iN0AN48yBH5pF6C65ZmI	2019-10-11	03:9	False	0.749	0.535	5	-4.054	0	0.0638	0.0	0.0942	0.459	124.008	5	242753969	106889778	
2729	Stuck In A Dream (feat. Gunna)	7iHHxY2NLlJRAmlAmC4ahQ	Lil Mosey	5zctI4wO9XSKS8XwcnqEHk	Certified Hitmaker	0y1rJ1B0Q9MqxX9Svuyuyp	2019-11-08	02:4	True	0.748	0.648	10	-6.445	0	0.0816	0.0	0.126	0.726	139.952	4	317481232	41029260	
2730	Noticed	7zLYKWcXnYeHHWidalz7rj	Lil Mosey	5zctI4wO9XSKS8XwcnqEHk	Northsbest (Extended)	6lggWd5q9Rh66OkDE1eNDr	2018-10-19	02:45	True	0.699	0.558	11	-7.622	1	0.0603	0.0	0.116	0.493	79.992	4	559727630	263887563	
2731	Kamikaze	3to5UxKsozb4T6CfwHuhLJ	Lil Mosey	5zctI4wO9XSKS8XwcnqEHk	Northsbest (Extended)	6lggWd5q9Rh66OkDE1eNDr	2018-10-19	02:19	True	0.792	0.571	8	-7.539	0	0.094	0.0	0.1	0.556	99.999	4	219509658	78387633	
2732	Ignorance	5ZdrNnYV5VZWds4WXKf8kf	Paramore	74XFHRwlV6OrjEM0A2NCMF	Brand New Eyes	3CaQTJU2Cpx7GXTgenmb2r	2009-09-22	03:39	False	0.522	0.964	11	-2.645	0	0.095	0.000389	0.0387	0.51	170.944	4	169091865	133985438	alternative rock,pop punk,pop rock
2733	The Only Exception	3ZHfX6kbiY7JVsB63lLOLu	Paramore	74XFHRwlV6OrjEM0A2NCMF	Brand New Eyes	3CaQTJU2Cpx7GXTgenmb2r	2009-09-22	04:28	False	0.452	0.563	4	-6.607	1	0.0272	0.0	0.143	0.209	137.715	3	261751466	204318043	soft rock,folk rock,alternative rock
2734	Still into You	1yjY7rpaAQvKwpdUliHx0d	Paramore	74XFHRwlV6OrjEM0A2NCMF	Paramore	4sgYpkIASM1jVlNC8Wp9oF	2013-04-05	03:36	False	0.602	0.923	5	-3.763	1	0.044	0.0	0.0561	0.765	136.01	4	381689294	204915198	power pop,pop rock,new wave,alternative rock
2735	Hard Times	0w5Bdu51Ka25Pf3hojsKHh	Paramore	74XFHRwlV6OrjEM0A2NCMF	After Laughter	1c9Sx7XdXuMptGyfCB6hHs	2017-05-12	03:3	False	0.695	0.818	5	-5.379	0	0.0334	4.87e-06	0.0219	0.916	119.965	4	268058137	115625087	new wave,pop rock,synth-pop,disco
2736	Misery Business	3l9CW99AHtExIRV4hW2N5m	Paramore	74XFHRwlV6OrjEM0A2NCMF	Riot!	3UoOO8m0oxxvUHXUKf3qcZ	2007-06-11	03:32	False	0.517	0.906	1	-3.677	1	0.0735	9.26e-06	0.113	0.731	172.977	4	437769670	228809513	pop punk,emo,alternative rock
2737	Welcome to My Life	10rChmECwPcvTTj4w07hq4	Simple Plan	2p4FqHnazRucYQHyDCdBrJ	Still Not Getting Any	6RSpKXfvVzCqtLi6VySxsU	2004-10-26	03:27	False	0.421	0.858	1	-4.535	1	0.0963	0.0	0.067	0.491	173.255	4	166489960	132684582	pop punk,emo
2738	I'm Like A Bird	2tP7ZekzXfduShx8C6cbll	Nelly Furtado	2jw70GZXlAI8QzWeY2bgRc	Whoa, Nelly!	1Tm4dxG0SLeX7VgeHZO9Ix	2000	04:3	False	0.622	0.608	10	-5.085	1	0.036	5.38e-06	0.273	0.607	89.661	4	200177432	113604073	folk-pop
2739	Como Yo Le Doy - Spanglish Version	323rtffQmZZxwmtylVVoG4	Pitbull	0TnOYISbd1XYRBk9myaseg	Dale	0KstePQUSiImpAIAP2XM5U	2015-08-05	04:23	False	0.777	0.84	7	-4.384	1	0.082	1.24e-06	0.249	0.804	97.979	4	149666631	79888	reggaeton,latin
2740	Fun (feat. Chris Brown)	6Zo3wgDE076K2AuiGZF3CS	Pitbull	0TnOYISbd1XYRBk9myaseg	Globalization	4EUf4YyNjuXypWY6W5wEDm	2014-11-21	03:22	False	0.793	0.774	0	-3.667	0	0.0478	0.0	0.193	0.547	113.967	4	167322294	215380458	pop-rap
2741	Wild Wild Love (feat. G.R.L.)	2J4Alm5zUad4hB5bY2HhtV	Pitbull	0TnOYISbd1XYRBk9myaseg	Globalization	4EUf4YyNjuXypWY6W5wEDm	2014-11-21	03:23	False	0.66	0.685	2	-6.658	1	0.0477	0.0	0.442	0.32	119.991	4	112190370	59914514	folk,edm,pop
2742	Stickwitu	2lgz3yy1AyoceOVOOBmiOS	The Pussycat Dolls	6wPhSqRtPu1UhRCDX5yaDJ	PCD	53zV9rZ5yfWgigsmuJtYpG	2005-01-01	03:28	False	0.548	0.554	9	-6.408	1	0.0587	0.0	0.0708	0.382	79.918	4	204978827	203565248	pop
2743	Buttons	314QzMOrpNUqWBUozYshf6	The Pussycat Dolls	6wPhSqRtPu1UhRCDX5yaDJ	PCD	53zV9rZ5yfWgigsmuJtYpG	2005-01-01	03:46	False	0.565	0.817	2	-4.338	1	0.27	0.0	0.247	0.477	210.851	4	223595168	606094273	pop,r&b
2744	Yikes	1qsHYUd2c1wFGcn7e63QmG	Kanye West	5K4W6rqBFWDnAN6FQUkS6x	ye	2Ek1q2haOnxVqhvVKqMvJe	2018-06-01	03:9	True	0.683	0.776	1	-3.251	0	0.341	0.0	0.227	0.223	173.996	4	176193372	212609	progressive rap,spoken word
2745	Ghost Town	7vgTNTaEz3CsBZ1N4YQalM	Kanye West	5K4W6rqBFWDnAN6FQUkS6x	ye	2Ek1q2haOnxVqhvVKqMvJe	2018-06-01	04:31	True	0.573	0.545	7	-4.247	0	0.0288	0.0	0.329	0.297	83.378	4	238882525	2466647	progressive rap,psychedelic soul
2746	Vidinha de Balada - Ao Vivo	2g2ZjM1GjY9Lf2Ff0L94Ul	Henrique & Juliano	3p7PcrEHaaKLJnPUGOtRlT	O Céu Explica Tudo (Ao Vivo)	4Wy1VDoKnISjxJpgBlR9kj	2017-07-07	03:7	False	0.648	0.833	2	-6.323	1	0.258	0.0	0.313	0.691	135.666	4	149430790	480526005	
2747	Notificação Preferida - Ao Vivo	3tA0vALUwrzkTgHcm9j6oJ	Zé Neto & Cristiano	487N2T9nIPEHrlTZLL3SQs	Esquece o Mundo Lá Fora (Ao Vivo) - Deluxe	0wQ5Sn6RU4yL6WpeiWSaBN	2018-07-13	03:2	False	0.398	0.838	8	-4.734	0	0.13	0.0	0.189	0.206	156.008	3	201219810	697008411	
2748	Largado Às Traças - Ao Vivo	371Up3WP7OqJNFPf0BiyUe	Zé Neto & Cristiano	487N2T9nIPEHrlTZLL3SQs	Esquece o Mundo Lá Fora (Ao Vivo) - Deluxe	0wQ5Sn6RU4yL6WpeiWSaBN	2018-07-13	03:55	False	0.694	0.869	3	-5.26	0	0.0857	0.0	0.535	0.786	121.996	4	178069308	146234193	
2749	Vou Ter Que Superar - Ao Vivo	6sRLrSetyIwIKhW1eMlUNP	Matheus & Kauan	2Z0lRIqr997lIUiPtrpKCr	Tem Moda Pra Tudo (Ao Vivo)	43Z8iIpoxaCrr27KILZJzs	2019-03-22	03:9	False	0.505	0.721	1	-5.86	1	0.061	0.0	0.869	0.421	106.248	4	158611725	463652732	
2750	Tô Com Moral No Céu! - Ao Vivo	0uwaiApk6k7k9POyFjTKeR	Matheus & Kauan	2Z0lRIqr997lIUiPtrpKCr	Intensamente Hoje!	537cWg3a0Fn9zmPllBPMGh	2018-05-10	02:50	False	0.343	0.802	11	-3.768	1	0.119	0.0	0.434	0.731	80.254	4	113204271	119461842	
2751	Ao Vivo E A Cores	2Ab1wPTEqulaCGoBak1gUo	Matheus & Kauan	2Z0lRIqr997lIUiPtrpKCr	Intensamente Hoje!	537cWg3a0Fn9zmPllBPMGh	2018-05-10	03:0	False	0.668	0.526	5	-6.174	0	0.0352	0.0	0.147	0.42	135.032	4	159090044	242309497	
2752	Cobaia	1xyVMQx51Kab6eLVtE6twx	Lauana Prado	6TYimByryGphZCtwYopH0y	Lauana Prado	1CqADkcK8HJY1ss4i3cJqU	2018-06-08	03:39	False	0.751	0.709	8	-4.216	1	0.0382	0.0	0.807	0.515	114.094	4	177772294	494575694	
2753	Anti-Amor - Ao Vivo	7JdZZfozlODQ08ATf8xIZ6	Gustavo Mioto	1X6ORK7IekgmyjV6IFPszP	Ao Vivo em São Paulo / SP	2xTPxjRdVrHHLAUQNBSIET	2017-12-22	02:45	False	0.643	0.541	1	-8.786	1	0.0777	0.0	0.381	0.499	132.143	4	143843645	13541781	
2754	Amor Da Sua Cama	5rq31V6YJVklhB7HxXn9I8	Felipe Araújo	47uyFQHOD02S0lj9ptRpoB	Amor Da Sua Cama	2FlH6Ha4zVKWQwCoOt8ldv	2017-09-29	03:8	False	0.608	0.694	7	-6.859	1	0.199	0.0	0.157	0.628	168.136	4	131636092	185291094	
2755	Atrasadinha - Ao Vivo	5EKHbW7mXcAR4hCyS3YXjb	Felipe Araújo	47uyFQHOD02S0lj9ptRpoB	Por Inteiro (Primeira Metade) [Ao Vivo]	7bhvp31hhYF8kRCZreDmAU	2018-09-20	02:53	False	0.676	0.844	7	-3.396	1	0.109	0.0	0.866	0.716	159.969	4	208214163	450897593	
2756	The Man Who Sold The World	15VRO9CQwMpbqUYA7e6Hwg	Nirvana	6olE6TJLqED3rqDCT0FyPh	MTV Unplugged In New York	1To7kv722A8SpZF789MZy7	1994-11-01	04:21	False	0.483	0.753	1	-8.937	0	0.0832	0.000142	0.257	0.42	115.102	4	238231106	372236950	
2757	Ponle	28O1p0bQXH2F6Qn8jBZZR4	Rvssian	1fctva4kpRbg2k3v7kwRuS	Ponle	55Wnt6L8wZHQKQLC6qQe8k	2018-09-06	02:45	False	0.857	0.772	10	-4.737	0	0.195	0.00181	0.0851	0.589	94.03	4	178005309	240614881	
2758	Shine	7KM7AeGDIWKxrMN7E4ljRA	Years & Years	5vBSrE1xujD2FXYRarbAXc	Communion (Deluxe)	0bWYlK9rRmIB68icHx9PNR	2015-07-10	04:16	False	0.667	0.716	1	-5.21	0	0.0349	0.0	0.104	0.493	108.002	4	145597061	113557934	
2759	Did It Again	4guBZjUyrGoHsTahO3IHdj	Lil Tecca	4Ga1P7PMIsmqEZqhYZQgDo	We Love You Tecca	1I6FpscJIfwf4T56VxGVsB	2019-08-30	01:56	True	0.686	0.561	10	-9.929	0	0.191	0.0	0.114	0.186	148.775	4	259073375	5386908	
2760	Call Me	1xpXnpIpuvzpx9jz15baJF	NAV	7rkW85dBwwrJtlHRDkJDAC	Perfect Timing	6VFETcEfjilkAng073KLt9	2017-07-21	03:35	True	0.678	0.395	9	-8.639	0	0.12	0.00544	0.122	0.136	170.065	4	137464096	63785186	
2761	Tap (feat. Meek Mill)	5rU6kDNXZLXIinFezpbWbO	NAV	7rkW85dBwwrJtlHRDkJDAC	Bad Habits (Deluxe)	31lHUoHC3P6BRFzKYLyRJO	2019-03-26	02:28	True	0.901	0.676	2	-7.033	1	0.251	0.0	0.0863	0.452	85.018	4	198383934	27792844	hip hop,trap
2762	Champion (feat. Travis Scott)	6nO3tr47nr2P7f3hXb8JIo	NAV	7rkW85dBwwrJtlHRDkJDAC	RECKLESS	1hTrdWpdPEeXHQWc9GmpxZ	2018-05-18	03:15	True	0.642	0.782	5	-3.395	0	0.0477	0.0	0.108	0.396	162.005	4	291959292	35491137	
2763	Myself	05nbZ1xxVNwUTcGwLbp7CN	NAV	7rkW85dBwwrJtlHRDkJDAC	NAV	4JR29CNW14Zc4Z5vflxkoJ	2017-02-24	03:46	True	0.749	0.398	5	-7.44	0	0.171	1.26e-06	0.115	0.0859	80.032	4	272098756	63059034	cloud rap
2764	Some Way	7zxRMhXxJMQCeDDg0rKAVo	NAV	7rkW85dBwwrJtlHRDkJDAC	NAV	4JR29CNW14Zc4Z5vflxkoJ	2017-02-24	02:60	True	0.744	0.715	0	-6.103	1	0.351	0.0	0.0919	0.34	154.962	4	263461792	69869987	alternative hip hop,alternative r&b,trap
2765	Wanted You (feat. Lil Uzi Vert)	1Faq8G2y56A8fRv7HsLq25	NAV	7rkW85dBwwrJtlHRDkJDAC	RECKLESS	1hTrdWpdPEeXHQWc9GmpxZ	2018-05-18	03:48	True	0.797	0.731	9	-4.443	0	0.0479	0.0	0.224	0.623	146.93	4	286106587	20612470	emo rap
2766	Up	5qbcsZMwL0x46sX7VO37Ye	NAV	7rkW85dBwwrJtlHRDkJDAC	NAV	4JR29CNW14Zc4Z5vflxkoJ	2017-02-24	03:20	True	0.66	0.491	8	-6.645	0	0.101	0.0	0.101	0.376	154.132	4	164833023	21973594	hip hop,trap,alternative r&b
2767	No One Compares To You	4cZ3UsiKd1kUQIaq4BFIj2	Jack & Jack	1INuLZXjjVbcJRyWvD1iSq	A Good Friend Is Nice	0mjAkDF5xXelx7EOUthdRk	2019-01-25	03:3	False	0.7	0.748	1	-6.044	1	0.0434	0.0	0.0941	0.631	111.939	4	212235852	10970964	
2768	Fake Plastic Trees	045sp2JToyTaaKyXkGejPy	Radiohead	4Z8W4fKeB5YxbusRsdQVPb	The Bends	500FEaUzn8lN9zWFyZG5C2	1995-03-28	04:51	False	0.454	0.229	2	-12.592	1	0.0297	0.102	0.202	0.134	73.552	4	173863021	52482731	alternative rock
2769	No Surprises	1bSpwPhAxZwlR2enJJsv7U	Radiohead	4Z8W4fKeB5YxbusRsdQVPb	OK Computer	7dxKtc08dYeRVHt3p9CZJn	1997-05-28	03:49	False	0.255	0.393	5	-10.654	1	0.0278	0.00361	0.113	0.118	76.426	4	213957265	134422861	dream pop
2770	High And Dry	5jafMI8FLibnjkYTZ33m0c	Radiohead	4Z8W4fKeB5YxbusRsdQVPb	The Bends	500FEaUzn8lN9zWFyZG5C2	1995-03-28	04:17	False	0.418	0.383	4	-11.782	1	0.0257	0.0177	0.0896	0.352	87.773	4	219845119	60489123	alternative rock
